date,week,car_name,price,engine,seater
2023-07-25,화,모닝 어반 ,39600,가솔린 ,5
2023-07-25,화,스파크 ,39600,가솔린 ,5
2023-07-25,화,캐스퍼 ,49500,가솔린 ,4
2023-07-25,화,XM3 1.4 ,52500,가솔린 ,5
2023-07-25,화,더 뉴 코나 4WD ,56000,가솔린 ,5
2023-07-25,화,코나 ,56000,가솔린 ,5
2023-07-25,화,더 뉴 K3 ,58500,가솔린 ,5
2023-07-25,화,올 뉴 아반떼 ,58500,가솔린 ,5
2023-07-25,화,디 올 뉴 코나 4WD ,60000,가솔린 ,5
2023-07-25,화,셀토스 4WD ,60000,디젤 ,5
2023-07-25,화,셀토스 4WD ,60000,가솔린 ,5
2023-07-25,화,트레일 블레이저 2WD ,60000,가솔린 ,5
2023-07-25,화,코나 ,64000,전기 ,5
2023-07-25,화,INTERACTIVE K5 ,68000,가솔린 ,5
2023-07-25,화,니로 ,68000,전기 ,5
2023-07-25,화,쏘나타 DN8 ,68000,가솔린 ,5
2023-07-25,화,토레스 4WD ,70000,가솔린 ,5
2023-07-25,화,싼타페 TM 4WD  ,84000,디젤 ,7
2023-07-25,화,더 뉴 싼타페 4WD  ,88000,디젤 ,7
2023-07-25,화,더 뉴 카니발  ,88000,디젤 ,11
2023-07-25,화,더 뉴 카니발  ,88000,디젤 ,9
2023-07-25,화,쏘렌토 MQ4 4WD ,88000,디젤 ,7
2023-07-25,화,THE NEW G70 2.0 ,89600,가솔린 ,5
2023-07-25,화,G70 SHOOTING BRAKE ,92000,가솔린 ,5
2023-07-25,화,스타리아  ,92000,디젤 ,11
2023-07-25,화,카니발 KA4  ,92000,디젤 ,9
2023-07-25,화,K8 2.5 ,100000,가솔린 ,5
2023-07-25,화,GV60 4WD ,112000,전기 ,5
2023-07-25,화,TESLA MODEL 3 ,115500,전기 ,5
2023-07-25,화,팰리세이드 4WD  ,115500,디젤 ,8
2023-07-25,화,THE K9 3.8 ,133000,가솔린 ,5
2023-07-25,화,카니발 KA4 하이리무진 ,144000,가솔린 ,7
2023-07-25,화,All New G80 ,150500,전기 ,5
2023-07-25,화,GV80 4WD  ,160000,디젤 ,7
2023-07-25,화,쏠라티 ,247500,디젤 ,15
2023-07-26,수,모닝 어반 ,57200,가솔린 ,5
2023-07-26,수,스파크 ,57200,가솔린 ,5
2023-07-26,수,더 뉴 레이 ,63050,가솔린 ,5
2023-07-26,수,캐스퍼 ,71500,가솔린 ,4
2023-07-26,수,ALL NEW K3 ,78000,가솔린 ,5
2023-07-26,수,더 뉴 K3 ,84500,가솔린 ,5
2023-07-26,수,올 뉴 아반떼 ,84500,가솔린 ,5
2023-07-26,수,코나 ,88000,전기 ,5
2023-07-26,수,XM3 1.4 ,90000,가솔린 ,5
2023-07-26,수,디 올 뉴 코나 4WD ,90000,가솔린 ,5
2023-07-26,수,베리 뉴 티볼리 ,90000,가솔린 ,5
2023-07-26,수,셀토스 4WD ,90000,가솔린 ,5
2023-07-26,수,트레일 블레이저 2WD ,90000,가솔린 ,5
2023-07-26,수,니로 ,93500,전기 ,5
2023-07-26,수,INTERACTIVE K5 ,102000,가솔린 ,5
2023-07-26,수,쏘나타 DN8 ,102000,가솔린 ,5
2023-07-26,수,토레스 4WD ,110000,가솔린 ,5
2023-07-26,수,EV6 4WD ,121000,전기 ,5
2023-07-26,수,더 뉴 카니발  ,121000,디젤 ,9
2023-07-26,수,아이오닉 5 4WD ,121000,전기 ,5
2023-07-26,수,싼타페 TM 4WD  ,126000,디젤 ,7
2023-07-26,수,스타리아 ,126500,디젤 ,11
2023-07-26,수,카니발 KA4  ,126500,디젤 ,9
2023-07-26,수,더 뉴 싼타페 4WD ,132000,디젤 ,7
2023-07-26,수,쏘렌토 MQ4 4WD ,132000,디젤 ,7
2023-07-26,수,THE NEW G70 2.0 ,134400,가솔린 ,5
2023-07-26,수,G70 SHOOTING BRAKE ,138000,가솔린 ,5
2023-07-26,수,K8 2.5 ,150000,가솔린 ,5
2023-07-26,수,GV60 4WD ,154000,전기 ,5
2023-07-26,수,TESLA MODEL 3 ,165000,전기 ,5
2023-07-26,수,제네시스 G80 3.3 ,165000,가솔린 ,5
2023-07-26,수,팰리세이드 4WD ,181500,디젤 ,8
2023-07-26,수,THE K9 3.8 ,190000,가솔린 ,5
2023-07-26,수,카니발 KA4 하이리무진 ,198000,가솔린 ,7
2023-07-26,수,All New G80 ,215000,전기 ,5
2023-07-26,수,GV80 4WD ,240000,디젤 ,7
2023-07-26,수,쏠라티 ,330000,디젤 ,15
2023-07-27,목,모닝 어반 ,70400,가솔린 ,5
2023-07-27,목,캐스퍼 ,88000,가솔린 ,4
2023-07-27,목,ALL NEW K3 ,96000,가솔린 ,5
2023-07-27,목,XM3 1.4 ,97500,가솔린 ,5
2023-07-27,목,디 올 뉴 코나 4WD ,97500,가솔린 ,5
2023-07-27,목,베리 뉴 티볼리 ,97500,가솔린 ,5
2023-07-27,목,트레일 블레이저 2WD ,97500,가솔린 ,5
2023-07-27,목,더 뉴 K3 ,104000,가솔린 ,5
2023-07-27,목,올 뉴 아반떼 ,104000,가솔린 ,5
2023-07-27,목,코나 ,104000,전기 ,5
2023-07-27,목,쏘나타 DN8 ,110500,가솔린 ,5
2023-07-27,목,토레스 4WD ,120000,가솔린 ,5
2023-07-27,목,K7 PREMIER ,128700,가솔린 ,5
2023-07-27,목,더 뉴 그랜저 2.5 ,128700,가솔린 ,5
2023-07-27,목,K8 2.5 ,137500,가솔린 ,5
2023-07-27,목,EV6 4WD ,143000,전기 ,5
2023-07-27,목,더 뉴 싼타페 4WD  ,143000,디젤 ,7
2023-07-27,목,쏘렌토 MQ4 4WD ,143000,디젤 ,7
2023-07-27,목,아이오닉 5 4WD ,143000,전기 ,5
2023-07-27,목,THE NEW G70 2.0 ,145600,가솔린 ,5
2023-07-27,목,G70 SHOOTING BRAKE ,149500,가솔린 ,5
2023-07-27,목,All New G80 2.5 ,150000,가솔린 ,5
2023-07-27,목,제네시스 G80 3.3 ,150000,가솔린 ,5
2023-07-27,목,더 뉴 카니발  ,165000,디젤 ,9
2023-07-27,목,스타리아  ,172500,디젤 ,11
2023-07-27,목,카니발 KA4  ,172500,디젤 ,9
2023-07-27,목,GV60 4WD ,182000,전기 ,5
2023-07-27,목,더 뉴 카니발 리무진  ,187500,디젤 ,7
2023-07-27,목,THE K9 3.8 ,190000,가솔린 ,5
2023-07-27,목,TESLA MODEL 3 ,198000,전기 ,5
2023-07-27,목,팰리세이드 4WD  ,198000,디젤 ,8
2023-07-27,목,GV80 4WD ,240000,디젤 ,7
2023-07-27,목,G90 3.8 ,245000,가솔린 ,5
2023-07-27,목,카니발 KA4 하이리무진 ,252000,가솔린 ,7
2023-07-27,목,All New G80 ,258000,전기 ,5
2023-07-27,목,쏠라티 ,467500,디젤 ,15
2023-07-28,금,디 올 뉴 코나 4WD ,112500,가솔린 ,5
2023-07-28,금,베리 뉴 티볼리 ,112500,가솔린 ,5
2023-07-28,금,트레일 블레이저 2WD ,112500,가솔린 ,5
2023-07-28,금,ALL NEW K3 ,114000,가솔린 ,5
2023-07-28,금,아반떼 AD ,114000,가솔린 ,5
2023-07-28,금,더 뉴 K3 ,123500,가솔린 ,5
2023-07-28,금,쏘울 부스터 ,123500,가솔린 ,5
2023-07-28,금,올 뉴 아반떼 ,123500,가솔린 ,5
2023-07-28,금,쏘나타 DN8 ,127500,가솔린 ,5
2023-07-28,금,토레스 4WD ,130000,가솔린 ,5
2023-07-28,금,EV6 4WD ,143000,전기 ,5
2023-07-28,금,아이오닉 5 4WD ,143000,전기 ,5
2023-07-28,금,K7 PREMIER ,152100,가솔린 ,5
2023-07-28,금,더 뉴 그랜저 2.5 ,152100,가솔린 ,5
2023-07-28,금,싼타페 TM 4WD  ,157500,디젤 ,7
2023-07-28,금,K8 2.5 ,162500,가솔린 ,5
2023-07-28,금,All New G80 2.5 ,165000,가솔린 ,5
2023-07-28,금,더 뉴 싼타페 4WD  ,165000,디젤 ,7
2023-07-28,금,쏘렌토 MQ4 4WD ,165000,디젤 ,7
2023-07-28,금,제네시스 G80 3.3 ,165000,가솔린 ,5
2023-07-28,금,THE NEW G70 2.0 ,168000,가솔린 ,5
2023-07-28,금,G70 SHOOTING BRAKE ,172500,가솔린 ,5
2023-07-28,금,GV60 4WD ,182000,전기 ,5
2023-07-28,금,GV70 ,195000,전기 ,5
2023-07-28,금,TESLA MODEL 3 ,198000,전기 ,5
2023-07-28,금,THE K9 3.8 ,209000,가솔린 ,5
2023-07-28,금,팰리세이드 4WD  ,214500,디젤 ,8
2023-07-28,금,All New G80 ,258000,전기 ,5
2023-07-28,금,GV80 4WD  ,260000,디젤 ,7
2023-07-28,금,카니발 KA4 하이리무진 ,306000,가솔린 ,7
2023-07-29,토,모닝 어반 ,88000,가솔린 ,5
2023-07-29,토,디 올 뉴 코나 4WD ,112500,가솔린 ,5
2023-07-29,토,셀토스 4WD ,112500,가솔린 ,5
2023-07-29,토,아반떼 AD ,114000,가솔린 ,5
2023-07-29,토,더 뉴 K3 ,123500,가솔린 ,5
2023-07-29,토,쏘울 부스터 ,123500,가솔린 ,5
2023-07-29,토,올 뉴 아반떼 ,123500,가솔린 ,5
2023-07-29,토,INTERACTIVE K5 ,127500,가솔린 ,5
2023-07-29,토,쏘나타 DN8 ,127500,가솔린 ,5
2023-07-29,토,토레스 4WD ,130000,가솔린 ,5
2023-07-29,토,EV6 4WD ,143000,전기 ,5
2023-07-29,토,아이오닉 5 4WD ,143000,전기 ,5
2023-07-29,토,K7 PREMIER ,152100,가솔린 ,5
2023-07-29,토,더 뉴 그랜저 2.5 ,152100,가솔린 ,5
2023-07-29,토,싼타페 TM 4WD  ,157500,디젤 ,7
2023-07-29,토,K8 2.5 ,162500,가솔린 ,5
2023-07-29,토,All New G80 2.5 ,165000,가솔린 ,5
2023-07-29,토,쏘렌토 MQ4 4WD ,165000,디젤 ,7
2023-07-29,토,제네시스 G80 3.3 ,165000,가솔린 ,5
2023-07-29,토,THE NEW G70 2.0 ,168000,가솔린 ,5
2023-07-29,토,G70 SHOOTING BRAKE ,172500,가솔린 ,5
2023-07-29,토,GV60 4WD ,182000,전기 ,5
2023-07-29,토,GV70 ,195000,전기 ,5
2023-07-29,토,TESLA MODEL 3 ,198000,전기 ,5
2023-07-29,토,THE K9 3.8 ,209000,가솔린 ,5
2023-07-29,토,팰리세이드 4WD ,214500,디젤 ,8
2023-07-29,토,All New G80 ,258000,전기 ,5
2023-07-29,토,GV80 4WD ,260000,디젤 ,7
2023-07-29,토,G90 3.8 ,269500,가솔린 ,5
2023-07-29,토,카니발 KA4 하이리무진 ,306000,가솔린 ,7
2023-07-29,토,쏠라티 ,550000,디젤 ,15
2023-07-30,일,모닝 어반 ,88000,가솔린 ,5
2023-07-30,일,디 올 뉴 코나 4WD ,97500,가솔린 ,5
2023-07-30,일,셀토스 4WD ,97500,가솔린 ,5
2023-07-30,일,아반떼 AD ,102000,가솔린 ,5
2023-07-30,일,토레스 4WD ,110000,가솔린 ,5
2023-07-30,일,INTERACTIVE K5 ,110500,가솔린 ,5
2023-07-30,일,더 뉴 K3 ,110500,가솔린 ,5
2023-07-30,일,쏘나타 DN8 ,110500,가솔린 ,5
2023-07-30,일,올 뉴 아반떼 ,110500,가솔린 ,5
2023-07-30,일,K7 PREMIER ,117000,가솔린 ,5
2023-07-30,일,더 뉴 그랜저 2.5 ,117000,가솔린 ,5
2023-07-30,일,EV6 4WD ,121000,전기 ,5
2023-07-30,일,쏘렌토 MQ4 4WD ,121000,디젤 ,7
2023-07-30,일,아이오닉 5 4WD ,121000,전기 ,5
2023-07-30,일,K8 2.5 ,125000,가솔린 ,5
2023-07-30,일,All New G80 2.5 ,135000,가솔린 ,5
2023-07-30,일,제네시스 G80 3.3 ,135000,가솔린 ,5
2023-07-30,일,더 마스터 쏘렌토 4WD ,136500,디젤 ,7
2023-07-30,일,싼타페 TM 4WD ,136500,디젤 ,7
2023-07-30,일,THE NEW G70 2.0 ,145600,가솔린 ,5
2023-07-30,일,TESLA MODEL 3 ,148500,전기 ,5
2023-07-30,일,G70 SHOOTING BRAKE ,149500,가솔린 ,5
2023-07-30,일,GV60 4WD ,154000,전기 ,5
2023-07-30,일,GV70 ,165000,전기 ,5
2023-07-30,일,THE K9 3.8 ,171000,가솔린 ,5
2023-07-30,일,팰리세이드 4WD ,181500,디젤 ,8
2023-07-30,일,All New G80 ,193500,전기 ,5
2023-07-30,일,더 뉴 카니발 ,198000,디젤 ,9
2023-07-30,일,GV80 4WD ,220000,디젤 ,7
2023-07-30,일,G90 3.8 ,220500,가솔린 ,5
2023-07-30,일,카니발 KA4 하이리무진 ,234000,가솔린 ,7
2023-07-30,일,쏠라티 ,522500,디젤 ,15
2023-07-31,월,토레스 4WD ,90000,가솔린 ,5
2023-07-31,월,더 뉴 레이 ,92150,가솔린 ,5
2023-07-31,월,INTERACTIVE K5 ,93500,가솔린 ,5
2023-07-31,월,쏘나타 DN8 ,93500,가솔린 ,5
2023-07-31,월,더 뉴 K3 ,97500,가솔린 ,5
2023-07-31,월,쏘렌토 MQ4 4WD ,99000,디젤 ,7
2023-07-31,월,K7 PREMIER ,105300,가솔린 ,5
2023-07-31,월,더 뉴 그랜저 2.5 ,105300,가솔린 ,5
2023-07-31,월,K8 2.5 ,112500,가솔린 ,5
2023-07-31,월,All New G80 2.5 ,120000,가솔린 ,5
2023-07-31,월,제네시스 G80 3.3 ,120000,가솔린 ,5
2023-07-31,월,EV6 4WD ,121000,전기 ,5
2023-07-31,월,더 뉴 싼타페 4WD ,121000,디젤 ,7
2023-07-31,월,아이오닉 5 4WD ,121000,전기 ,5
2023-07-31,월,THE NEW G70 2.0 ,123200,가솔린 ,5
2023-07-31,월,G70 SHOOTING BRAKE ,126500,가솔린 ,5
2023-07-31,월,더 뉴 카니발 ,143000,디젤 ,9
2023-07-31,월,TESLA MODEL 3 ,148500,전기 ,5
2023-07-31,월,팰리세이드 4WD ,148500,디젤 ,8
2023-07-31,월,THE K9 3.8 ,152000,가솔린 ,5
2023-07-31,월,GV60 4WD ,154000,전기 ,5
2023-07-31,월,GV70 4WD ,154000,디젤 ,5
2023-07-31,월,카니발 KA4 ,161000,디젤 ,9
2023-07-31,월,카니발 KA4 하이리무진 ,162000,가솔린 ,7
2023-07-31,월,더 뉴 카니발 리무진 ,162500,디젤 ,7
2023-07-31,월,GV70 ,165000,전기 ,5
2023-07-31,월,GV80 4WD ,180000,디젤 ,7
2023-07-31,월,All New G80 ,193500,전기 ,5
2023-07-31,월,G90 3.8 ,196000,가솔린 ,5
2023-07-31,월,쏠라티 ,385000,디젤 ,15
2023-08-01,화,스파크 ,74800,가솔린 ,5
2023-08-01,화,코나 ,77000,가솔린 ,5
2023-08-01,화,XM3 1.4 ,82500,가솔린 ,5
2023-08-01,화,ALL NEW K3 ,90000,가솔린 ,5
2023-08-01,화,아반떼 AD ,90000,가솔린 ,5
2023-08-01,화,토레스 4WD ,90000,가솔린 ,5
2023-08-01,화,INTERACTIVE K5 ,93500,가솔린 ,5
2023-08-01,화,쏘나타 DN8 ,93500,가솔린 ,5
2023-08-01,화,캐스퍼 ,93500,가솔린 ,4
2023-08-01,화,더 뉴 K3 ,97500,가솔린 ,5
2023-08-01,화,올 뉴 아반떼 ,97500,가솔린 ,5
2023-08-01,화,쏘렌토 MQ4 4WD ,99000,디젤 ,7
2023-08-01,화,K7 PREMIER ,105300,가솔린 ,5
2023-08-01,화,더 뉴 카니발 ,110000,디젤 ,9
2023-08-01,화,스타리아  ,115000,디젤 ,11
2023-08-01,화,싼타페 TM 4WD ,115500,디젤 ,7
2023-08-01,화,더 뉴 그랜저 2.5 ,117000,가솔린 ,5
2023-08-01,화,All New G80 2.5 ,120000,가솔린 ,5
2023-08-01,화,제네시스 G80 3.3 ,120000,가솔린 ,5
2023-08-01,화,EV6 4WD ,121000,전기 ,5
2023-08-01,화,더 뉴 싼타페 4WD ,121000,디젤 ,7
2023-08-01,화,아이오닉 5 4WD ,121000,전기 ,5
2023-08-01,화,THE NEW G70 2.0 ,123200,가솔린 ,5
2023-08-01,화,K8 2.5 ,125000,가솔린 ,5
2023-08-01,화,더 뉴 카니발 리무진 ,125000,디젤 ,7
2023-08-01,화,G70 SHOOTING BRAKE ,126500,가솔린 ,5
2023-08-01,화,카니발 KA4  ,138000,디젤 ,9
2023-08-01,화,카니발 KA4 하이리무진 ,144000,가솔린 ,7
2023-08-01,화,TESLA MODEL 3 ,148500,전기 ,5
2023-08-01,화,팰리세이드 4WD ,148500,디젤 ,8
2023-08-01,화,THE K9 3.8 ,152000,가솔린 ,5
2023-08-01,화,GV60 4WD ,154000,전기 ,5
2023-08-01,화,GV70 4WD ,154000,디젤 ,5
2023-08-01,화,GV70 ,165000,전기 ,5
2023-08-01,화,GV80 4WD  ,180000,디젤 ,7
2023-08-01,화,All New G80 ,193500,전기 ,5
2023-08-01,화,G90 3.8 ,196000,가솔린 ,5
2023-08-01,화,쏠라티 ,330000,디젤 ,15
2023-08-02,수,XM3 1.4 ,82500,가솔린 ,5
2023-08-02,수,디 올 뉴 코나 4WD ,82500,가솔린 ,5
2023-08-02,수,베리 뉴 티볼리 ,82500,가솔린 ,5
2023-08-02,수,셀토스 4WD ,82500,디젤 ,5
2023-08-02,수,토레스 4WD ,90000,가솔린 ,5
2023-08-02,수,INTERACTIVE K5 ,93500,가솔린 ,5
2023-08-02,수,쏘나타 DN8 ,93500,가솔린 ,5
2023-08-02,수,캐스퍼 ,93500,가솔린 ,4
2023-08-02,수,더 뉴 K3 ,97500,가솔린 ,5
2023-08-02,수,올 뉴 아반떼 ,97500,가솔린 ,5
2023-08-02,수,쏘렌토 MQ4 4WD ,99000,디젤 ,7
2023-08-02,수,K7 PREMIER ,105300,가솔린 ,5
2023-08-02,수,싼타페 TM 4WD ,115500,디젤 ,7
2023-08-02,수,더 뉴 그랜저 2.5 ,117000,가솔린 ,5
2023-08-02,수,제네시스 G80 3.3 ,120000,가솔린 ,5
2023-08-02,수,EV6 4WD ,121000,전기 ,5
2023-08-02,수,더 뉴 싼타페 4WD ,121000,디젤 ,7
2023-08-02,수,더 뉴 카니발 ,121000,디젤 ,9
2023-08-02,수,아이오닉 5 4WD ,121000,전기 ,5
2023-08-02,수,THE NEW G70 2.0 ,123200,가솔린 ,5
2023-08-02,수,K8 2.5 ,125000,가솔린 ,5
2023-08-02,수,G70 SHOOTING BRAKE ,126500,가솔린 ,5
2023-08-02,수,스타리아 ,126500,디젤 ,11
2023-08-02,수,더 뉴 카니발 리무진 ,137500,디젤 ,7
2023-08-02,수,팰리세이드 4WD ,148500,디젤 ,8
2023-08-02,수,카니발 KA4 ,149500,디젤 ,9
2023-08-02,수,THE K9 3.8 ,152000,가솔린 ,5
2023-08-02,수,GV60 4WD ,154000,전기 ,5
2023-08-02,수,카니발 KA4 하이리무진 ,162000,가솔린 ,7
2023-08-02,수,GV70 ,165000,전기 ,5
2023-08-02,수,TESLA MODEL 3 ,165000,전기 ,5
2023-08-02,수,GV80 4WD ,180000,디젤 ,7
2023-08-02,수,G90 3.8 ,196000,가솔린 ,5
2023-08-02,수,All New G80 ,215000,전기 ,5
2023-08-02,수,쏠라티 ,357500,디젤 ,15
2023-08-03,목,모닝 어반 ,70400,가솔린 ,5
2023-08-03,목,INTERACTIVE K5 ,76500,가솔린 ,5
2023-08-03,목,쏘나타 DN8 ,76500,가솔린 ,5
2023-08-03,목,코나 ,80000,전기 ,5
2023-08-03,목,더 뉴 K3 ,84500,가솔린 ,5
2023-08-03,목,올 뉴 아반떼 ,84500,가솔린 ,5
2023-08-03,목,니로 ,85000,전기 ,5
2023-08-03,목,캐스퍼 ,88000,가솔린 ,4
2023-08-03,목,XM3 1.4 ,90000,가솔린 ,5
2023-08-03,목,디 올 뉴 코나 4WD ,90000,가솔린 ,5
2023-08-03,목,셀토스 4WD ,90000,디젤 ,5
2023-08-03,목,THE NEW G70 2.0 ,100800,가솔린 ,5
2023-08-03,목,G70 SHOOTING BRAKE ,103500,가솔린 ,5
2023-08-03,목,K7 PREMIER ,105300,가솔린 ,5
2023-08-03,목,더 뉴 그랜저 2.5 ,105300,가솔린 ,5
2023-08-03,목,EV6 4WD ,110000,전기 ,5
2023-08-03,목,아이오닉 5 4WD ,110000,전기 ,5
2023-08-03,목,토레스 4WD ,110000,가솔린 ,5
2023-08-03,목,K8 2.5 ,112500,가솔린 ,5
2023-08-03,목,All New G80 2.5 ,120000,가솔린 ,5
2023-08-03,목,제네시스 G80 3.3 ,120000,가솔린 ,5
2023-08-03,목,쏘렌토 MQ4 4WD ,121000,디젤 ,7
2023-08-03,목,싼타페 TM ,126000,디젤 ,7
2023-08-03,목,더 뉴 싼타페 4WD ,132000,디젤 ,7
2023-08-03,목,GV60 4WD ,140000,전기 ,5
2023-08-03,목,더 뉴 카니발 ,143000,디젤 ,9
2023-08-03,목,TESLA MODEL 3 ,148500,전기 ,5
2023-08-03,목,스타리아 ,149500,디젤 ,11
2023-08-03,목,GV70 ,150000,전기 ,5
2023-08-03,목,THE K9 3.8 ,152000,가솔린 ,5
2023-08-03,목,카니발 KA4 ,161000,디젤 ,9
2023-08-03,목,더 뉴 카니발 리무진 ,162500,디젤 ,7
2023-08-03,목,카니발 KA4 하이리무진 ,180000,가솔린 ,7
2023-08-03,목,팰리세이드 4WD ,181500,디젤 ,8
2023-08-03,목,All New G80 ,193500,전기 ,5
2023-08-03,목,G90 3.8 ,196000,가솔린 ,5
2023-08-03,목,GV80 4WD ,220000,디젤 ,7
2023-08-03,목,쏠라티 ,385000,디젤 ,15
2023-08-04,금,모닝 어반 ,66000,가솔린 ,5
2023-08-04,금,코나 ,72000,전기 ,5
2023-08-04,금,INTERACTIVE K5 ,76500,가솔린 ,5
2023-08-04,금,니로 ,76500,전기 ,5
2023-08-04,금,쏘나타 DN8 ,76500,가솔린 ,5
2023-08-04,금,캐스퍼 ,82500,가솔린 ,4
2023-08-04,금,더 뉴 K3 ,84500,가솔린 ,5
2023-08-04,금,올 뉴 아반떼 ,84500,가솔린 ,5
2023-08-04,금,XM3 1.4 ,90000,가솔린 ,5
2023-08-04,금,디 올 뉴 코나 4WD ,90000,가솔린 ,5
2023-08-04,금,셀토스 4WD ,90000,디젤 ,5
2023-08-04,금,EV6 4WD ,99000,전기 ,5
2023-08-04,금,아이오닉 5 4WD ,99000,전기 ,5
2023-08-04,금,THE NEW G70 2.0 ,100800,가솔린 ,5
2023-08-04,금,G70 SHOOTING BRAKE ,103500,가솔린 ,5
2023-08-04,금,K7 PREMIER ,105300,가솔린 ,5
2023-08-04,금,더 뉴 그랜저 2.5 ,105300,가솔린 ,5
2023-08-04,금,토레스 4WD ,110000,가솔린 ,5
2023-08-04,금,K8 2.5 ,112500,가솔린 ,5
2023-08-04,금,All New G80 2.5 ,120000,가솔린 ,5
